:::MLLOG {"namespace": "", "time_ms": 1652793930974, "event_type": "POINT_IN_TIME", "key": "submission_org", "value": "Baidu", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793931462, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "bert", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793931462, "event_type": "POINT_IN_TIME", "key": "submission_division", "value": "closed", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793931462, "event_type": "POINT_IN_TIME", "key": "submission_status", "value": "onprem", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793931462, "event_type": "POINT_IN_TIME", "key": "submission_platform", "value": "PaddlePaddle", "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933822, "event_type": "POINT_IN_TIME", "key": "seed", "value": 44, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933822, "event_type": "POINT_IN_TIME", "key": "max_sequence_length", "value": 512, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933822, "event_type": "POINT_IN_TIME", "key": "global_batch_size", "value": 3072, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933822, "event_type": "POINT_IN_TIME", "key": "gradient_accumulation_steps", "value": 256, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933822, "event_type": "POINT_IN_TIME", "key": "opt_base_learning_rate", "value": 0.0035, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933822, "event_type": "POINT_IN_TIME", "key": "opt_lamb_weight_decay_rate", "value": 0.001, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933822, "event_type": "POINT_IN_TIME", "key": "opt_lamb_beta_1", "value": 0.55, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933823, "event_type": "POINT_IN_TIME", "key": "opt_lamb_beta_2", "value": 0.885, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933823, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_warmup_steps", "value": 0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933823, "event_type": "POINT_IN_TIME", "key": "num_warmup_steps", "value": 0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933823, "event_type": "POINT_IN_TIME", "key": "start_warmup_step", "value": 0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933823, "event_type": "POINT_IN_TIME", "key": "opt_learning_rate_training_steps", "value": 0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933823, "event_type": "POINT_IN_TIME", "key": "opt_epsilon", "value": 1e-06, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793933823, "event_type": "POINT_IN_TIME", "key": "opt_lamb_learning_rate_decay_poly_power", "value": 1.0, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29}}
:::MLLOG {"namespace": "", "time_ms": 1652793966203, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 21}}
:::MLLOG {"namespace": "", "time_ms": 1652793974518, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/embeddings/word_embeddings"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/embeddings/position_embeddings"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/embeddings/token_type_embeddings"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/embeddings/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/embeddings/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/attention/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/attention/self/query/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/attention/self/key/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/attention/self/value/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974519, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/attention/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/attention/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/attention/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/intermediate/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/intermediate/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/output/dense/kernel"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/output/dense/bias"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/output/LayerNorm/gamma"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/output/LayerNorm/beta"}}
:::MLLOG {"namespace": "", "time_ms": 1652793974520, "event_type": "POINT_IN_TIME", "key": "weights_initialization", "value": null, "metadata": {"file": "/localdata/zengjinle/mlperf_paddle_bert/utils/logging_wrapper.py", "lineno": 29, "tensor": "bert/encoder/layer_0/attention/self/query/kernel"}}
